"Date","city","original_start","wave","citycode","New_cases","New_cases_smooth","growth_rate","I","Mean.R.","Std.R.","Quantile.0.025.R.","Quantile.0.05.R.","Quantile.0.25.R.","Median.R.","Quantile.0.75.R.","Quantile.0.95.R.","Quantile.0.975.R.","variant","GDP","pop_density","pop","Doctor.number","VG","Label_q","Temp","Hum","total_vaccination_rate","fully_vaccination_rate","boost_dose_rate","Practical.vaccination","Control","Mass_screening","Medicine_Management","Logistics_Management","School_Closure","Workplace_Closure","Gathering_restriction","Public_Transportation_Closure","Business_Premises_Closure","Facial_Mask","Lockdown","Static_management","Screening"
2022-04-07,"南通市","2022-03-21",1,320600,13,9.9012,0.93,9.9012,0.766365095664757,0.109989653514961,0.5661066182139,0.594856512426956,0.689593110312857,0.761109617256871,0.837410743083594,0.955802486928617,0.996482185705387,"omicron",10036,0.0966504186976628,773.3,22375,"omicron",1,289.527822814589,0.00826595712101288,0.932424841630023,0.902155203988055,0.489440003644743,0.612209179180286,0.833333333333333,0.428571428571429,1,0.319444444444444,0.666666666666667,0.166666666666667,1,1,0.8,1,1,1,0.714285714285715
2022-04-08,"南通市","2022-03-21",1,320600,9,8.4666,0.86,8.4666,0.703034313766476,0.109452344434415,0.505076885804559,0.533195620789021,0.626445773192064,0.697362491895401,0.773443408993702,0.892222514580283,0.933214270098451,"omicron",10036,0.0966504186976628,773.3,22375,"omicron",1,291.213285683095,0.0076791921980065,0.932424841630023,0.902155203988055,0.489440003644743,0.612209179180286,0.733333333333333,0.428571428571429,1,0.388888888888889,0.666666666666667,0.333333333333333,1,1,0.8,1,1,1,0.714285714285715
2022-04-09,"南通市","2022-03-21",1,320600,6,6.6558,0.79,6.6558,0.668291224860203,0.112495940993717,0.466247434805361,0.494625265816889,0.589372809581209,0.661989647915536,0.740344751556804,0.863455566410755,0.906133389395739,"omicron",10036,0.0966504186976628,773.3,22375,"omicron",1,291.760385015909,0.00834511234677282,0.932424841630023,0.902155203988055,0.489440003644743,0.612209179180286,0.647058823529412,0.428571428571429,1,0.458333333333333,0.666666666666667,0.5,1,1,0.8,1,1,1,0.714285714285715
2022-04-10,"南通市","2022-03-21",1,320600,3,4.9521,0.74,4.9521,0.679114235316241,0.12088821630495,0.463167124173098,0.493233436086591,0.594147366014056,0.671954810893964,0.756282311480429,0.889420461765798,0.93573126819047,"omicron",10036,0.0966504186976628,773.3,22375,"omicron",1,291.809542630724,0.0100048007805911,0.932424841630023,0.902155203988055,0.489440003644743,0.612209179180286,0.888888888888889,0.428571428571429,1,0.527777777777778,0.666666666666667,0.666666666666667,1,1,0.8,1,1,1,0.714285714285715
2021-11-28,"宁波市","2021-12-06",1,330200,0,0.1594,3,0.1594,2.35875375904335,0.721537262545231,1.16354879323432,1.30990561087124,1.84061577134368,2.28560356913033,2.79732943220988,3.65724334365317,3.96915508771436,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,287.094670898993,0.00873195071971741,0.971196483180428,0.855944634250765,0.0549458577981651,0.449834714792049,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-11-29,"宁波市","2021-12-06",1,330200,0,0.3972,2.49,0.3972,2.11644810258349,0.524165619303862,1.21696303080129,1.33410383087849,1.7433930448121,2.07333680526145,2.4425755776817,3.04589530833705,3.26073656911083,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,288.218918710409,0.00964217173605264,0.971196483180428,0.883140933639144,0.0549458577981651,0.46356884598318,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-11-30,"宁波市","2021-12-06",1,330200,0,0.8447,2.13,0.8447,1.92175864518566,0.396316406117951,1.22503717694782,1.31952953238912,1.64172160113565,1.89458480628417,2.17220284399042,2.61670048037134,2.77282240124542,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,281.074715021215,0.00419584954007675,0.971196483180428,0.883140933639144,0.0549458577981651,0.46356884598318,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-01,"宁波市","2021-12-06",1,330200,1,1.5739,1.86,1.5739,1.75612619104175,0.31072633779568,1.20073138322117,1.27813435046136,1.53777609853102,1.73783409651444,1.95455044096298,2.29652407445988,2.41543182614582,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,278.169615737697,0.00302611933008348,0.971196483180428,0.883140933639144,0.0549458577981651,0.46356884598318,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-02,"宁波市","2021-12-06",1,330200,2,2.6332,1.67,2.6332,1.61050657885948,0.252062930392533,1.15482834859673,1.21950768986222,1.43409763554798,1.59737558304986,1.77260940117027,2.04630212243572,2.14078385133653,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,279.467573052407,0.00318108149942805,0.971196483180428,0.883140933639144,0.0549458577981651,0.46356884598318,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-03,"宁波市","2021-12-06",1,330200,3,4.0252,1.53,4.0252,1.48070178600312,0.211263835092744,1.09587648577877,1.15116390501088,1.33326708269202,1.47066641729679,1.61720194838845,1.8444747946716,1.92254246938272,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,281.373122483136,0.00366919071157304,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-04,"宁波市","2021-12-06",1,330200,5,5.6698,1.41,5.6698,1.36439000933867,0.182706573484012,1.02999640629885,1.0784023906114,1.23711978051607,1.35624327066345,1.48278303525608,1.67816944569384,1.74507029046004,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,282.189501864796,0.00440965674645045,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-05,"宁波市","2021-12-06",1,330200,8,7.3693,1.3,7.3693,1.25979266885131,0.162786193989871,0.961102419895786,1.00451354796126,1.14651216938651,1.25278808632255,1.36544030634096,1.53896709835622,1.59828092788794,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,283.944129172549,0.00569248173722036,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,0,0.0285714285714286,0,0.333333333333333,0,0,0,0.25,0.2,0.5,0.2,0.178,0.0142857142857143
2021-12-06,"宁波市","2021-12-06",1,330200,10,8.8254,1.2,8.8254,1.16520621827752,0.149145487228667,0.891365450782877,0.93120618018,1.0614452020074,1.15884893154064,1.26203967617034,1.42089335642704,1.47516739339927,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,284.064686185416,0.00581704696450912,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,0,0.0734693877551021,0.0357142857142857,0.416666666666666,0,0.0625,0.194444444444444,0.276785714285714,0.225,0.625,0.32,0.286349206349206,0.0545918367346939
2021-12-07,"宁波市","2021-12-06",1,330200,12,9.7264,1.1,9.7264,1.07911179044059,0.140241519566187,0.82189092592266,0.859251328901065,0.981504250141754,1.07304263934704,1.17010583455796,1.31967646705144,1.37081572932901,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,283.578216772294,0.00573807612984929,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,0,0.118367346938776,0.0714285714285714,0.5,0,0.125,0.388888888888889,0.303571428571429,0.25,0.75,0.44,0.394698412698413,0.0948979591836735
2021-12-08,"宁波市","2021-12-06",1,330200,12,9.8737,1.02,9.8737,1.0004375491388,0.13508194736777,0.753356203260659,0.789089034997553,0.906319601353561,0.994364443918949,1.08793790370051,1.23250391134642,1.28202384228553,"delta",12409,0.0972290138549307,954.4,31891,"delta",1,285.020712568604,0.00613255867989091,0.971196483180428,0.894667431192661,0.080510352293578,0.477570365486239,1,0.163265306122449,0.107142857142857,0.583333333333333,0,0.1875,0.583333333333333,0.330357142857143,0.275,0.875,0.56,0.503047619047619,0.135204081632653
