city,province,ID,Date,New_cases,New_asymptomatic,New_confirmed,Confirmed_from_asymptomatic,Cases_under_control,确诊病例,,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/10,12,0,12,0,0,,https://www.cnjiyin.com/guoneiyanjiu/00520210711_37488.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/11,9,0,9,0,0,,http://www.dehong.gov.cn/dhnews/dh/content-16-62048-1.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/12,1,0,1,0,0,,https://www.cnjiyin.com/news/00520210713_37674.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/13,1,0,1,0,1,,https://www.163.com/dy/article/GESJKRRD0550F7DV.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/14,5,0,5,0,0,,https://news.sina.com.cn/o/2021-07-15/doc-ikqcfnca6994317.shtml,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/16,2,0,2,0,0,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202107/t20210717_225282.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/17,1,0,1,0,1,,https://www.sohu.com/a/478154465_121123749,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/18,5,0,5,0,0,,http://www.dehong.gov.cn/video/tv/content-16-62269-1.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/19,9,1,8,0,0,,https://m.cnjiyin.com/guoneiyanjiu/00620210720_38469.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/20,2,0,2,0,0,,https://www.sohu.com/a/478887256_99986045,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/21,1,0,1,0,0,,https://www.cnjiyin.com/news/00520210722_38881.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/24,1,0,1,0,1,,https://www.cnjiyin.com/news/00520210725_39426.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/27,2,0,2,0,2,,https://www.cnjiyin.com/guoneiyanjiu/00620210728_39898.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/7/31,3,0,3,0,3,,http://www.cxz.gov.cn/info/1909/37546.htm,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/1,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210802_225950.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/2,2,0,2,0,2,,https://news.sina.com.cn/c/2021-08-03/doc-ikqcfncc0579454.shtml,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/3,3,0,3,0,3,,https://view.inews.qq.com/a/20210804A019M800?startextras=0_66f42484f5093&from=ampzkqw,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/4,3,0,3,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210805_226062.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/5,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210806_226109.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/7,7,0,7,0,7,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210808_226184.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/10,2,0,2,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210811_226283.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/11,3,0,3,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202108/t20210812_226305.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/12,1,0,1,0,1,,https://xw.qq.com/cmsid/20210813A02IHE00?f=newdc,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/8/13,1,0,1,0,1,,https://www.cnjiyin.com/news/00520210814_43566.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/1,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211002_228894.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/5,1,1,0,0,1,,https://baijiahao.baidu.com/s?id=1712824400346378564&wfr=spider&for=pc,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/9,1,1,0,0,1,,http://henan.china.com.cn/m/2021-10/10/content_41694884.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/15,2,2,0,0,2,,https://www.163.com/news/article/GMDR9EGO0001899O.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/16,2,2,0,0,2,,https://baijiahao.baidu.com/s?id=1713831924498524780&wfr=spider&for=pc,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/17,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211018_229374.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/18,1,1,0,0,1,,http://cxz.gov.cn/info/1909/39149.htm,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/19,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211020_229414.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/20,3,3,0,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211021_229457.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/21,3,3,0,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211022_229513.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/22,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211023_229567.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/23,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211024_229585.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/24,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211025_229603.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/25,2,2,0,0,2,,http://cxz.gov.cn/info/1909/39235.htm,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/26,3,3,0,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211027_229699.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/27,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211028_229730.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/28,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211029_229757.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/30,3,1,2,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202110/t20211031_229821.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/10/31,3,3,0,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211101_229841.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/2,2,0,2,0,0,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211103_229923.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/3,1,1,0,0,1,,https://m.gmw.cn/baijia/2021-11/04/1302664139.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/4,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211105_230019.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/5,3,1,2,0,3,,http://cxz.gov.cn/info/1909/39431.htm,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/6,5,2,3,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211107_230072.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/7,6,3,3,0,6,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211108_230091.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/8,7,5,2,0,7,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211109_230120.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/9,4,2,2,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211110_230154.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/10,2,0,2,0,2,,https://www.clzg.cn/article/328213.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/11,2,1,1,0,2,,https://baijiahao.baidu.com/s?id=1716179885244851426&wfr=spider&for=pc,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/12,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211113_230251.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/13,3,1,2,0,3,,https://view.inews.qq.com/a/20211114A012LZ00,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/14,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211115_230314.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/15,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211116_230352.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/17,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211118_230501.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/18,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211119_230549.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/20,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211121_230688.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/21,3,1,2,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211122_230715.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/22,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211123_230782.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/23,2,0,2,0,2,,https://www.thepaper.cn/newsDetail_forward_15537004,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/24,2,0,2,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211125_230858.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/26,2,0,2,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211127_230938.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/27,2,0,2,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211128_230955.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/11/28,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202111/t20211129_230973.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/2,20,10,10,0,18,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211203_231090.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/3,9,5,4,0,8,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211204_231120.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/4,3,1,2,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211205_231150.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/5,5,3,2,0,5,,https://baijiahao.baidu.com/s?id=1718369140317101279&wfr=spider&for=pc,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/6,3,1,2,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211207_231250.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/8,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211209_231383.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/9,5,0,5,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211210_231424.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2021/12/10,1,0,1,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202112/t20211211_231460.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/16,3,2,1,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220217_236470.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/17,4,4,0,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220218_236596.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/18,6,4,2,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220219_236680.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/20,3,0,3,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220221_236724.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/21,4,0,4,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220222_236816.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/24,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220225_236938.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/25,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220226_237005.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/27,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202202/t20220228_237072.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/2/28,7,2,5,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220301_237155.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/1,5,4,1,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220302_237232.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/2,7,6,1,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220303_237352.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/3,11,10,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220304_237478.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/4,10,8,2,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220305_237748.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/5,20,17,3,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220306_237779.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/6,22,18,4,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220307_237795.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/7,18,15,3,0,8,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220308_238018.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/8,25,23,2,0,8,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220309_238174.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/9,24,22,2,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220310_238232.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/10,22,18,4,0,15,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220311_238309.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/11,18,16,2,0,13,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220312_238400.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/12,20,18,2,0,15,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220313_238455.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/13,16,13,3,0,10,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220314_238512.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/14,21,18,3,0,18,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220315_238653.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/15,31,27,4,0,21,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220316_238790.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/16,26,23,3,0,16,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220317_238882.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/17,29,24,5,0,26,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220318_238994.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/18,26,22,4,0,19,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220319_239105.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/19,21,17,4,0,13,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220320_239134.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/20,27,24,3,0,27,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220321_239198.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/21,12,10,2,0,11,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220322_239281.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/22,15,13,2,0,15,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220323_239390.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/23,11,10,1,0,11,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220324_239485.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/24,15,13,2,0,15,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220325_239586.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/25,9,8,1,0,9,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220326_239681.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/26,9,8,1,0,9,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220327_239699.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/27,6,5,1,0,6,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220328_239712.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/28,4,4,0,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220329_239790.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/29,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220330_239845.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/30,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202203/t20220331_239910.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/3/31,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220401_239958.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/1,3,2,1,0,3,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220402_240007.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/2,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220403_240057.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/3,2,2,0,0,2,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220404_240095.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/4,11,11,0,0,11,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220405_240119.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/5,5,4,1,0,5,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220406_240142.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/6,4,4,0,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220407_240205.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/7,4,4,0,0,4,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220408_240262.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/8,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220409_240309.html,,,,,,,
德宏傣族景颇族自治州,云南省,533100,2022/4/9,1,1,0,0,1,,http://www.yn.gov.cn/ztgg/yqfk/yqtb/202204/t20220410_240332.html,,,,,,,
德州市,山东省,371400,2022/3/10,6,0,6,0,5,,https://baijiahao.baidu.com/s?id=1726962345389741374&wfr=spider&for=pc,,,,,,,
德州市,山东省,371400,2022/3/11,18,8,10,0,18,,https://baijiahao.baidu.com/s?id=1726999600250498399&wfr=spider&for=pc,,,,,,,
德州市,山东省,371400,2022/3/12,17,4,13,0,17,,https://www.163.com/dy/article/H29298BG0534A4SC.html,,,,,,,
德州市,山东省,371400,2022/3/13,18,8,10,0,18,,https://m.gmw.cn/baijia/2022-03/14/1302842990.html,,,,,,,
德州市,山东省,371400,2022/3/14,13,6,7,0,13,,https://www.thepaper.cn/newsDetail_forward_17124141,,,,,,,
德州市,山东省,371400,2022/3/15,8,0,8,0,8,,http://jn.bendibao.com/news/2022316/62282.shtm,,,,,,,
德州市,山东省,371400,2022/3/16,3,1,2,0,2,,https://baijiahao.baidu.com/s?id=1727524274734153156&wfr=spider&for=pc,,,,,,,
德州市,山东省,371400,2022/3/17,7,3,4,0,7,,https://mp.weixin.qq.com/s?__biz=MjM5OTI4MzIzOQ==&mid=2649834350&idx=2&sn=af900090a31ba688425afbe160f2a579&chksm=bf383c26884fb530341b15e1ed34df91804ea06048d48895d859318210dcfcbf503981698105&scene=27,,,,,,,
德州市,山东省,371400,2022/3/18,8,2,6,0,8,,https://mp.weixin.qq.com/s?__biz=MjM5MzM4OTA2MA==&mid=2672570155&idx=1&sn=3579502209513299fdccbb06b46c4385&chksm=bc2f40408b58c95644c7fd7cc737ff21c21f46f49d712293bf0f7542d7f83e49609c0c08c6a5&scene=27,,,,,,,
德州市,山东省,371400,2022/3/19,4,3,1,0,4,,https://k.sina.com.cn/article_1893761531_70e081fb02002brnx.html,,,,,,,
德州市,山东省,371400,2022/3/21,2,1,1,0,2,,https://dezhou.house.ifeng.com/news/2022_03_22-55293024_0.shtml,,,,,,,
东莞市,广东省,441900,2022/2/25,19,0,19,0,0,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/2/26,23,1,22,0,8,,http://www.dg.gov.cn/ztzllm/yqfk/qktb/content/post_3732604.html,,,,,,,
东莞市,广东省,441900,2022/2/27,28,18,10,0,4,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736219.html,,,,,,,
东莞市,广东省,441900,2022/2/28,27,20,7,0,17,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736266.html,,,,,,,
东莞市,广东省,441900,2022/3/1,19,13,6,0,16,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736380.html,,,,,,,
东莞市,广东省,441900,2022/3/2,8,3,5,0,8,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736670.html,,,,,,,
东莞市,广东省,441900,2022/3/3,5,5,0,0,5,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736697.html,,,,,,,
东莞市,广东省,441900,2022/3/4,42,18,24,0,42,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/content/post_3736731.html,,,,,,,
东莞市,广东省,441900,2022/3/5,35,33,2,0,2,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/6,153,103,50,0,153,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/7,104,73,31,0,104,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/8,21,20,1,0,21,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/9,6,5,1,0,6,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/10,166,165,1,0,166,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/11,192,188,4,0,178,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/12,190,188,2,0,178,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/13,142,140,2,0,135,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/14,55,46,9,0,43,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/15,17,16,1,0,14,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/16,52,45,7,0,36,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/17,29,25,4,0,17,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/18,14,14,0,0,14,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/19,8,7,1,0,8,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/20,5,4,1,0,5,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/22,8,7,1,0,7,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/23,4,3,1,0,3,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/24,7,6,1,0,7,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/25,2,2,0,0,1,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/26,3,3,0,0,3,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/27,4,3,1,0,4,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/28,5,4,1,0,5,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
东莞市,广东省,441900,2022/3/29,2,2,0,0,1,,http://dghb.dg.gov.cn/ztpd/yqxxlm/dgyqxx/index_18.html,,,,,,,
鄂州市,湖北省,420700,2022/3/27,1,1,0,0,1,,http://wh.bendibao.com/news/2022328/138538.shtm,,,,,,,
